No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
0	,	O	O	-	0	1358	1474	2756	2788
0	ſondern	O	O	-	0	1492	1623	2756	2789
0	ein	O	O	-	0	1641	1690	2757	2784
0	deutſcher	O	O	-	0	1708	1859	2756	2789
0	Unterthan	O	O	-	0	1876	2045	2757	2788
0	ſei	O	O	-	0	2047	2111	2758	2789
0	und	O	O	-	0	2128	2178	2759	2785
0	des	O	O	-	0	2190	2233	2759	2786
0	Weitern	O	O	-	0	2243	2351	2759	2787
0	Be	O	O	-	0	2367	2412	2759	2787
0	—	O	O	-	0	2367	2412	2759	2787
0	weiſe	O	O	-	0	1357	1423	2790	2821
0	beigebracht	O	O	-	0	1442	1593	2789	2822
0	,	O	O	-	0	1442	1593	2789	2822
0	daß	O	O	-	0	1611	1659	2790	2821
0	das	O	O	-	0	1678	1724	2790	2818
0	Gerücht	O	O	-	0	1744	1848	2791	2821
0	vou	O	O	-	0	1866	1914	2795	2817
0	der	O	O	-	0	1931	1972	2790	2818
0	Verurtheilung	O	O	-	0	1987	2177	2790	2823
0	Ahmed	B-PER	O	-	0	2195	2287	2791	2822
0	Tewſiks	I-PER	O	-	0	2305	2410	2792	2823
0	zum	O	O	-	0	1361	1415	2829	2855
0	Tode	O	O	-	0	1433	1502	2822	2850
0	nicht	O	O	-	0	1528	1604	2823	2855
0	wahr	O	O	-	0	1625	1691	2824	2853
0	iſt	O	O	-	0	1698	1778	2822	2856
0	;	O	O	-	0	1698	1778	2822	2856
0	derſelbe	O	O	-	0	1807	1907	2822	2855
0	ſoll	O	O	-	0	1935	1978	2823	2854
0	den	O	O	-	0	2005	2050	2824	2851
0	Erklärungen	O	O	-	0	2078	2243	2824	2856
0	der	O	O	-	0	2270	2310	2826	2852
0	Pforte	O	O	-	0	2327	2411	2824	2856
0	gemäß	O	O	-	0	1359	1446	2854	2888
0	im	O	O	-	0	1464	1498	2856	2882
0	Gegentheil	O	O	-	0	1516	1659	2856	2888
0	nur	O	O	-	0	1677	1724	2863	2883
0	einer	O	O	-	0	1742	1805	2856	2883
0	Vornnterſuchung	O	O	-	0	1816	2043	2856	2888
0	unterworfen	O	O	-	0	2060	2222	2857	2886
0	geweſen	O	O	-	0	2240	2331	2857	2888
0	ſein	O	O	-	0	2334	2412	2858	2888
0	,	O	O	-	0	2334	2412	2858	2888
0	welche	O	O	-	0	1357	1438	2889	2916
0	ſoeben	O	O	-	0	1456	1538	2889	2919
0	beendigt	O	O	-	0	1557	1665	2889	2921
0	worden	O	O	-	0	1676	1782	2889	2916
0	.	O	O	-	0	1676	1782	2889	2916
0		O	O	-	0	1805	1934	2889	2916
0	Ueberdies	O	O	-	0	1805	1934	2889	2916
0	hat	O	O	-	0	1953	1995	2890	2920
0	die	O	O	-	0	2013	2049	2891	2916
0	Pforte	O	O	-	0	2059	2146	2889	2921
0	Sir	B-PER	O	-	0	2160	2209	2890	2917
0	Henry	I-PER	O	-	0	2221	2303	2890	2923
0	Layard	I-PER	O	-	0	2314	2410	2892	2923
0	die	O	O	-	0	1356	1392	2921	2948
0	Verſicherung	O	O	-	0	1409	1577	2920	2954
0	ertheilt	O	O	-	0	1603	1704	2922	2954
0	,	O	O	-	0	1603	1704	2922	2954
0	daß	O	O	-	0	1733	1781	2922	2952
0	Ahmed	B-PER	O	-	0	1807	1900	2922	2952
0	Tewfik	I-PER	O	-	0	1918	2010	2921	2954
0	mit	O	O	-	0	2027	2072	2922	2949
0	Nachſicht	O	O	-	0	2089	2207	2922	2954
0	von	O	O	-	0	2233	2279	2929	2951
0	den	O	O	-	0	2306	2349	2924	2950
0	os	O	O	-	0	2372	2411	2928	2950
0	—	O	O	-	0	2372	2411	2928	2950
0	maniſchen	O	O	-	0	1355	1484	2953	2985
0	Behörden	O	O	-	0	1501	1629	2954	2985
0	behandelt	O	O	-	0	1658	1782	2955	2985
0	werden	O	O	-	0	1800	1893	2955	2982
0	wird	O	O	-	0	1909	1979	2955	2982
0	.	O	O	-	0	1909	1979	2955	2982
0		O	O	-	0	2023	2070	2955	2982
0	Man	O	O	-	0	2023	2070	2955	2982
0	glaubt	O	O	-	0	2074	2198	2957	2987
0	,	O	O	-	0	2074	2198	2957	2987
0	daß	O	O	-	0	2218	2247	2956	2983
0	angeſichts	O	O	-	0	2251	2411	2956	2987
0	der	O	O	-	0	1354	1393	2987	3014
0	ſowohl	O	O	-	0	1411	1501	2987	3018
0	von	O	O	-	0	1519	1567	2992	3014
0	der	O	O	-	0	1584	1625	2987	3014
0	Pforte	O	O	-	0	1642	1731	2987	3019
0	als	O	O	-	0	1749	1790	2988	3015
0	Sir	B-PER	O	-	0	1803	1852	2987	3015
0	Henry	I-PER	O	-	0	1863	1945	2987	3020
0	Layard	I-PER	O	-	0	1964	2062	2988	3020
0	bewieſenen	O	O	-	0	2080	2219	2989	3019
0	verſöhnlichen	O	O	-	0	2238	2409	2989	3021
0	Pforte	O	O	-	0	1350	1471	3790	3826
0	zu	O	O	-	0	1489	1528	3799	3826
0	unterſtützen	O	O	-	0	1547	1766	3791	3826
0	.	O	O	-	0	1547	1766	3791	3826
0		O	O	-	0	1355	1526	3019	3052
0	Geſinnungen	O	O	-	0	1355	1526	3019	3052
0	die	O	O	-	0	1544	1580	3020	3047
0	Angelegenheit	O	O	-	0	1597	1784	3020	3052
0	keine	O	O	-	0	1801	1862	3021	3047
0	ernſten	O	O	-	0	1880	1971	3020	3052
0	Folgen	O	O	-	0	1989	2082	3021	3052
0	haben	O	O	-	0	2101	2178	3023	3052
0	werde	O	O	-	0	2196	2280	3024	3049
0	.	O	O	-	0	2196	2280	3024	3049
0		O	O	-	0	1408	1480	3052	3083
0	Dies	O	O	-	0	1408	1480	3052	3083
0	die	O	O	-	0	1486	1539	3052	3083
0	Erklärung	O	O	-	0	1558	1707	3053	3090
0	aus	O	O	-	0	1737	1789	3057	3083
0	engliſcher	O	O	-	0	1818	1953	3053	3089
0	Quelle	O	O	-	0	1972	2087	3053	3090
0	;	O	O	-	0	1972	2087	3053	3090
0	der	O	O	-	0	2119	2163	3058	3084
0	Hauptvorwurf	O	O	-	0	2194	2411	3054	3090
0	,	O	O	-	0	2194	2411	3054	3090
0	welcher	O	O	-	0	1355	1459	3089	3126
0	der	O	O	-	0	1478	1523	3090	3120
0	Pforte	O	O	-	0	1542	1635	3089	3126
0	gemacht	O	O	-	0	1656	1769	3090	3127
0	wird	O	O	-	0	1788	1863	3090	3126
0	,	O	O	-	0	1788	1863	3090	3126
0	iſt	O	O	-	0	1887	1918	3090	3125
0	die	O	O	-	0	1937	1977	3090	3120
0	Bummelei	O	O	-	0	1997	2155	3090	3127
0	,	O	O	-	0	1997	2155	3090	3127
0	mit	O	O	-	0	2186	2222	3092	3122
0	welcher	O	O	-	0	2225	2343	3091	3128
0	ſie	O	O	-	0	2346	2410	3092	3127
0	Todesſtrafe	O	O	-	0	1352	1523	3345	3383
0	verurtheilt	O	O	-	0	1554	1704	3346	3382
0	worden	O	O	-	0	1723	1819	3348	3377
0	iſt	O	O	-	0	1820	1893	3346	3384
0	;	O	O	-	0	1820	1893	3346	3384
0	bis	O	O	-	0	1925	1967	3347	3377
0	jetzt	O	O	-	0	1987	2040	3347	3384
0	ſei	O	O	-	0	2060	2092	3348	3383
0	überhaupt	O	O	-	0	2112	2259	3348	3384
0	noch	O	O	-	0	2283	2344	3350	3384
0	auf	O	O	-	0	2366	2411	3350	3384
0	keine	O	O	-	0	1354	1419	3383	3413
0	Strafe	O	O	-	0	1439	1537	3383	3419
0	gegen	O	O	-	0	1565	1644	3391	3421
0	denſelben	O	O	-	0	1673	1809	3383	3420
0	erkannt	O	O	-	0	1838	1942	3384	3414
0	worden	O	O	-	0	1963	2077	3387	3415
0	.	O	O	-	0	1963	2077	3387	3415
0		O	O	-	0	2116	2155	3385	3416
0	Er	O	O	-	0	2116	2155	3385	3416
0	wurde	O	O	-	0	2181	2256	3387	3416
0	verhaftet	O	O	-	0	2258	2412	3386	3421
0	unter	O	O	-	0	1361	1438	3423	3450
0	der	O	O	-	0	1457	1501	3422	3451
0	Beſchuldigung	O	O	-	0	1521	1738	3420	3457
0	,	O	O	-	0	1521	1738	3420	3457
0	Schriften	O	O	-	0	1759	1895	3420	3457
0	verbreitet	O	O	-	0	1916	2052	3422	3452
0	zu	O	O	-	0	2069	2101	3429	3458
0	haben	O	O	-	0	2121	2217	3421	3458
0	,	O	O	-	0	2121	2217	3421	3458
0	welche	O	O	-	0	2248	2335	3423	3454
0	zum	O	O	-	0	2355	2412	3432	3458
0	Umſturz	O	O	-	0	1358	1475	3456	3494
0	der	O	O	-	0	1496	1540	3458	3488
0	religiöſen	O	O	-	0	1558	1693	3458	3493
0	Ordnung	O	O	-	0	1712	1848	3457	3494
0	geeignet	O	O	-	0	1869	1984	3458	3494
0	ſeien	O	O	-	0	2004	2069	3458	3494
0	und	O	O	-	0	2090	2142	3460	3489
0	eine	O	O	-	0	2164	2218	3460	3489
0	Beleidigung	O	O	-	0	2238	2412	3460	3495
0	vom	O	O	-	0	1354	1415	3536	3561
0	Sultan	O	O	-	0	1434	1543	3531	3563
0	enmpfangen	O	O	-	0	1571	1728	3531	3567
0	werden	O	O	-	0	1758	1869	3532	3567
0	,	O	O	-	0	1758	1869	3532	3567
0	um	O	O	-	0	1898	1944	3540	3562
0	aus	O	O	-	0	1974	2028	3535	3562
0	deſſen	O	O	-	0	2058	2141	3532	3567
0	Munde	O	O	-	0	2153	2274	3532	3564
0	die	O	O	-	0	2304	2342	3535	3564
0	Er	O	O	-	0	2364	2412	3533	3565
0	—	O	O	-	0	2364	2412	3533	3565
0	ledigung	O	O	-	0	1352	1473	3568	3604
0	ſeiner	O	O	-	0	1503	1584	3568	3602
0	Reklamationen	O	O	-	0	1613	1830	3568	3599
0	in	O	O	-	0	1860	1888	3569	3599
0	der	O	O	-	0	1917	1961	3569	3599
0	Bibel	O	O	-	0	1990	2190	3569	3607
0	-	O	O	-	0	1990	2190	3569	3607
0	Affaire	O	O	-	0	1990	2190	3569	3607
0	zu	O	O	-	0	2219	2250	3579	3607
0	erfahren	O	O	-	0	2280	2409	3571	3607
0	.	O	O	-	0	2280	2409	3571	3607
0		O	O	-	0	1351	1424	3604	3635
0	Man	O	O	-	0	1351	1424	3604	3635
0	glaubt	O	O	-	0	1445	1538	3605	3641
0	um	O	O	-	0	1566	1601	3613	3635
0	ſo	O	O	-	0	1603	1641	3606	3641
0	gewiſſer	O	O	-	0	1643	1792	3606	3641
0	an	O	O	-	0	1811	1847	3614	3636
0	eine	O	O	-	0	1879	1934	3606	3635
0	raſche	O	O	-	0	1952	2035	3606	3642
0	und	O	O	-	0	2055	2109	3608	3636
0	befriedigende	O	O	-	0	2142	2329	3607	3642
0	Bei	O	O	-	0	2350	2411	3609	3639
0	—	O	O	-	0	2350	2411	3609	3639
0	legung	O	O	-	0	1349	1443	3642	3679
0	des	O	O	-	0	1472	1519	3643	3672
0	Zwiſchenfalles	O	O	-	0	1538	1758	3642	3679
0	,	O	O	-	0	1538	1758	3642	3679
0	als	O	O	-	0	1788	1841	3643	3672
0	auch	O	O	-	0	1862	1950	3642	3679
0	,	O	O	-	0	1862	1950	3642	3679
0	wie	O	O	-	0	1980	2028	3644	3673
0	uns	O	O	-	0	2053	2107	3647	3673
0	ſchon	O	O	-	0	2138	2210	3644	3680
0	ein	O	O	-	0	2240	2280	3646	3675
0	Privat	O	O	-	0	2301	2410	3645	3680
0	—	O	O	-	0	2301	2410	3645	3680
0	telegramm	O	O	-	0	1350	1489	3679	3715
0	meldete	O	O	-	0	1491	1627	3680	3715
0	,	O	O	-	0	1491	1627	3680	3715
0	der	O	O	-	0	1647	1700	3681	3710
0	deutſche	O	O	-	0	1720	1856	3680	3716
0	Geſchäftsträger	O	O	-	0	1872	2177	3680	3716
0	,	O	O	-	0	1872	2177	3680	3716
0	Graf	B-PER	O	-	0	2199	2288	3681	3716
0	Rado	I-PER	O	-	0	2304	2411	3682	3713
0	—	I-PER	O	-	0	2304	2411	3682	3713
0	linski	I-PER	O	-	0	1350	1459	3716	3752
0	,	O	O	-	0	1350	1459	3716	3752
0	die	O	O	-	0	1480	1530	3716	3746
0	Weiſung	O	O	-	0	1550	1706	3716	3758
0	von	O	O	-	0	1726	1788	3722	3746
0	ſeiner	O	O	-	0	1808	1909	3717	3754
0	Regierung	O	O	-	0	1931	2123	3717	3754
0	erhalten	O	O	-	0	2143	2290	3719	3754
0	haben	O	O	-	0	2310	2412	3720	3755
0	ſoll	O	O	-	0	1349	1403	3753	3789
0	,	O	O	-	0	1349	1403	3753	3789
0	die	O	O	-	0	1432	1472	3754	3783
0	Reklamationen	O	O	-	0	1496	1713	3753	3784
0	des	O	O	-	0	1742	1787	3754	3783
0	engliſchen	O	O	-	0	1818	1999	3754	3790
0	Botſchaſters	O	O	-	0	2023	2252	3754	3790
0	bei	O	O	-	0	2282	2330	3756	3786
0	der	O	O	-	0	2358	2410	3757	3787
0	Im	O	O	-	0	1408	1457	1835	1867
0	vergangenen	O	O	-	0	1475	1642	1841	1870
0	September	O	O	-	0	1660	1812	1836	1868
0	,	O	O	-	0	1660	1812	1836	1868
0	vor	O	O	-	0	1843	1887	1842	1864
0	der	O	O	-	0	1915	1955	1837	1864
0	Bildung	O	O	-	0	1972	2083	1836	1869
0	des	O	O	-	0	2112	2137	1837	1864
0	jetzigen	O	O	-	0	2140	2272	1837	1870
0	Kabinets	O	O	-	0	2290	2417	1838	1870
0	,	O	O	-	0	2290	2417	1838	1870
0	verhaftete	O	O	-	0	1360	1487	1868	1901
0	die	O	O	-	0	1514	1551	1868	1897
0	Polizei	O	O	-	0	1569	1676	1868	1901
0	einen	O	O	-	0	1702	1770	1870	1897
0	Miſſionar	O	O	-	0	1799	1976	1869	1901
0	Namens	O	O	-	0	2005	2145	1870	1898
0	Köller	B-PER	O	-	0	2163	2254	1870	1898
0	unter	O	O	-	0	2260	2360	1873	1898
0	der	O	O	-	0	2378	2417	1872	1899
0	Anklage	O	O	-	0	1359	1473	1902	1935
0	,	O	O	-	0	1359	1473	1902	1935
0	religiöſe	O	O	-	0	1490	1598	1901	1935
0	Traktate	O	O	-	0	1615	1729	1902	1929
0	vertheilt	O	O	-	0	1747	1857	1902	1933
0	zu	O	O	-	0	1883	1912	1909	1935
0	haben	O	O	-	0	1936	2022	1903	1934
0	.	O	O	-	0	1936	2022	1903	1934
0		O	O	-	0	2056	2118	1902	1931
0	Drei	O	O	-	0	2056	2118	1902	1931
0	Stunden	O	O	-	0	2135	2244	1902	1931
0	nach	O	O	-	0	2245	2327	1906	1935
0	ſeiner	O	O	-	0	2346	2417	1904	1934
0	Verhaftung	O	O	-	0	1360	1513	1934	1973
0	wurde	O	O	-	0	1542	1623	1935	1962
0	er	O	O	-	0	1650	1661	1942	1962
0	freigelaſſen	O	O	-	0	1663	1856	1935	1969
0	,	O	O	-	0	1663	1856	1935	1969
0	wobei	O	O	-	0	1884	1961	1935	1963
0	jedoch	O	O	-	0	1988	2067	1935	1969
0	die	O	O	-	0	2077	2131	1936	1969
0	Polizei	O	O	-	0	2150	2245	1936	1969
0	zur	O	O	-	0	2268	2316	1944	1970
0	Recht	O	O	-	0	2334	2413	1937	1968
0	—	O	O	-	0	2334	2413	1937	1968
0	fertigung	O	O	-	0	1360	1481	1967	2000
0	ihres	O	O	-	0	1497	1564	1968	1997
0	Verfahrens	O	O	-	0	1582	1735	1967	2000
0	ein	O	O	-	0	1752	1790	1968	1995
0	in	O	O	-	0	1807	1833	1967	1996
0	türkiſcher	O	O	-	0	1850	1971	1968	2000
0	Sprache	O	O	-	0	1988	2098	1967	2001
0	verfaßtes	O	O	-	0	2115	2247	1968	2001
0	,	O	O	-	0	2115	2247	1968	2001
0	in	O	O	-	0	2265	2291	1969	1996
0	London	B-LOC	O	-	0	2309	2412	1970	1998
0	vorkam	O	O	-	0	1360	1464	2033	2066
0	,	O	O	-	0	1360	1464	2033	2066
0	ſowie	O	O	-	0	1481	1551	2033	2064
0	zwei	O	O	-	0	1569	1625	2033	2066
0	Manuſkripte	O	O	-	0	1637	1804	2033	2065
0	ähnlichen	O	O	-	0	1821	1943	2033	2066
0	Inhalts	O	O	-	0	1955	2065	2034	2066
0	zurückhielt	O	O	-	0	2078	2224	2035	2067
0	.	O	O	-	0	2078	2224	2035	2067
0		O	O	-	0	2258	2306	2035	2063
0	Am	O	O	-	0	2258	2306	2035	2063
0	folgen	O	O	-	0	2325	2416	2036	2067
0	—	O	O	-	0	2325	2416	2036	2067
0	den	O	O	-	0	1359	1403	2066	2093
0	Tage	O	O	-	0	1431	1501	2065	2099
0	wurde	O	O	-	0	1529	1611	2067	2094
0	ein	O	O	-	0	1640	1679	2066	2094
0	muſelmänniſcher	O	O	-	0	1707	1927	2066	2099
0	Prieſter	O	O	-	0	1944	2050	2067	2100
0	Namens	O	O	-	0	2074	2186	2066	2095
0	Ahmed	B-PER	O	-	0	2204	2297	2067	2100
0	Tewfik	I-PER	O	-	0	2325	2416	2067	2100
0	Layard	I-PER	O	-	0	1362	1459	2165	2198
0	hat	O	O	-	0	1476	1519	2165	2197
0	während	O	O	-	0	1536	1649	2165	2196
0	der	O	O	-	0	1676	1717	2165	2193
0	letzten	O	O	-	0	1742	1820	2166	2198
0	drei	O	O	-	0	1846	1896	2166	2193
0	Monate	O	O	-	0	1921	2027	2166	2194
0	die	O	O	-	0	2052	2089	2167	2193
0	Zurückgabe	O	O	-	0	2110	2262	2166	2199
0	der	O	O	-	0	2279	2319	2167	2195
0	Herrn	O	O	-	0	2336	2414	2171	2199
0	Köller	B-PER	O	-	0	1359	1442	2197	2225
0	gehörigen	O	O	-	0	1458	1587	2197	2231
0	Papiere	O	O	-	0	1605	1711	2197	2230
0	von	O	O	-	0	1728	1776	2203	2226
0	der	O	O	-	0	1794	1835	2198	2226
0	Pforte	O	O	-	0	1851	1940	2198	2231
0	verlangt	O	O	-	0	1958	2077	2200	2231
0	.	O	O	-	0	1958	2077	2200	2231
0		O	O	-	0	2111	2229	2199	2231
0	Nachdem	O	O	-	0	2111	2229	2199	2231
0	zwei	O	O	-	0	2248	2293	2205	2231
0	auf	O	O	-	0	2296	2359	2200	2231
0	den	O	O	-	0	2371	2413	2201	2228
0	folgte	O	O	-	0	1359	1441	2296	2335
0	,	O	O	-	0	1359	1441	2296	2335
0	ließ	O	O	-	0	1459	1507	2296	2328
0	er	O	O	-	0	1526	1550	2304	2324
0	der	O	O	-	0	1567	1608	2297	2324
0	türkiſchen	O	O	-	0	1625	1752	2297	2328
0	Regierung	O	O	-	0	1769	1908	2297	2330
0	eine	O	O	-	0	1934	1985	2297	2325
0	Mittheilung	O	O	-	0	2010	2174	2298	2330
0	zugehen	O	O	-	0	2193	2305	2298	2331
0	,	O	O	-	0	2193	2305	2298	2331
0	indem	O	O	-	0	2334	2412	2299	2326
0	er	O	O	-	0	1359	1383	2337	2357
0	ihr	O	O	-	0	1400	1439	2330	2361
0	drei	O	O	-	0	1455	1506	2329	2357
0	Tage	O	O	-	0	1522	1592	2329	2362
0	Zeit	O	O	-	0	1608	1664	2329	2363
0	ließ	O	O	-	0	1682	1736	2330	2361
0	,	O	O	-	0	1682	1736	2330	2361
0	nachſtehende	O	O	-	0	1754	1918	2329	2362
0	Forderungen	O	O	-	0	1935	2110	2330	2363
0	zu	O	O	-	0	2136	2164	2337	2363
0	bewilligen	O	O	-	0	2182	2325	2332	2363
0	,	O	O	-	0	2182	2325	2332	2363
0	näm	O	O	-	0	2344	2411	2331	2359
0	—	O	O	-	0	2344	2411	2331	2359
0	lich	O	O	-	0	1360	1415	2362	2394
0	:	O	O	-	0	1360	1415	2362	2394
0	die	O	O	-	0	1448	1485	2362	2390
0	Zurückgabe	O	O	-	0	1518	1671	2362	2396
0	der	O	O	-	0	1705	1745	2363	2390
0	Papiere	O	O	-	0	1777	1884	2363	2395
0	Köllers	B-PER	O	-	0	1920	2027	2363	2395
0	,	B-PER	O	-	0	1920	2027	2363	2395
0	die	O	O	-	0	2063	2100	2364	2391
0	Freilaſſung	O	O	-	0	2133	2285	2363	2396
0	Ahmed	B-PER	O	-	0	2321	2412	2364	2396
0	erſuchen	O	O	-	0	1357	1461	2658	2690
0	und	O	O	-	0	1478	1527	2659	2686
0	unterdeſſen	O	O	-	0	1546	1689	2658	2691
0	die	O	O	-	0	1702	1738	2658	2685
0	diplomatiſchen	O	O	-	0	1756	1948	2658	2691
0	Veziehungen	O	O	-	0	1967	2137	2659	2691
0	zu	O	O	-	0	2155	2184	2667	2691
0	der	O	O	-	0	2201	2241	2661	2687
0	Pforte	O	O	-	0	2253	2341	2660	2691
0	auf	O	O	-	0	2359	2410	2661	2691
0	—	O	O	-	0	2359	2410	2661	2691
0	heben	O	O	-	0	1358	1430	2691	2720
0	würde	O	O	-	0	1442	1532	2692	2719
0	.	O	O	-	0	1442	1532	2692	2719
0		O	O	-	0	1564	1604	2691	2723
0	In	O	O	-	0	1564	1604	2691	2723
0	Auntwort	O	O	-	0	1619	1723	2692	2719
0	auf	O	O	-	0	1724	1790	2691	2723
0	die	O	O	-	0	1806	1842	2691	2719
0	Vorſtellung	O	O	-	0	1860	2015	2691	2724
0	Sir	B-PER	O	-	0	2029	2077	2692	2720
0	Henry	I-PER	O	-	0	2085	2167	2692	2731
0	Layards	I-PER	O	-	0	2185	2298	2693	2726
0	hat	O	O	-	0	2318	2348	2694	2725
0	die	O	O	-	0	2352	2412	2694	2720
0	die	O	O	-	0	1353	1393	3126	3156
0	Angelegenheit	O	O	-	0	1414	1615	3127	3163
0	betrieb	O	O	-	0	1635	1729	3127	3156
0	und	O	O	-	0	1749	1803	3127	3156
0	die	O	O	-	0	1824	1863	3127	3156
0	Rückſichtslecigkeit	O	O	-	0	1886	2148	3127	3163
0	,	O	O	-	0	1886	2148	3127	3163
0	welche	O	O	-	0	2169	2259	3128	3164
0	ſie	O	O	-	0	2279	2311	3128	3164
0	gegen	O	O	-	0	2332	2409	3136	3164
0	den	O	O	-	0	1354	1403	3164	3193
0	britiſchen	O	O	-	0	1431	1562	3162	3199
0	Botſchafter	O	O	-	0	1581	1742	3162	3205
0	zeigte	O	O	-	0	1761	1846	3163	3200
0	.	O	O	-	0	1761	1846	3163	3200
0		O	O	-	0	1886	1978	3163	3200
0	Gegen	O	O	-	0	1886	1978	3163	3200
0	dieſen	O	O	-	0	2008	2090	3164	3199
0	Vorwurf	O	O	-	0	2110	2227	3165	3194
0	vertheidigt	O	O	-	0	2228	2409	3164	3201
0	worden	O	O	-	0	1352	1480	3309	3340
0	.	O	O	-	0	1352	1480	3309	3340
0	“	O	O	-	0	1352	1480	3309	3340
0		O	O	-	0	1518	1617	3309	3346
0	Ferner	O	O	-	0	1518	1617	3309	3346
0	ſei	O	O	-	0	1637	1670	3309	3345
0	es	O	O	-	0	1689	1719	3312	3339
0	durchaus	O	O	-	0	1748	1879	3310	3346
0	unwahr	O	O	-	0	1899	2023	3309	3346
0	,	O	O	-	0	1899	2023	3309	3346
0	daß	O	O	-	0	2052	2105	3311	3347
0	Ahmed	B-PER	O	-	0	2127	2228	3311	3346
0	Tewfik	I-PER	O	-	0	2251	2349	3312	3347
0	zur	O	O	-	0	2367	2411	3321	3348
0	leitete	O	O	-	0	1352	1462	3272	3302
0	gerichtliche	O	O	-	0	1489	1688	3272	3309
0	Unterſuchung	O	O	-	0	1712	1954	3272	3309
0	ſei	O	O	-	0	1984	2026	3273	3309
0	ſoeben	O	O	-	0	2056	2172	3274	3309
0	erſt	O	O	-	0	2201	2258	3276	3309
0	beendet	O	O	-	0	2278	2412	3276	3305
0	des	O	O	-	0	1351	1397	3497	3524
0	Islam	O	O	-	0	1416	1515	3494	3529
0	enthielten	O	O	-	0	1544	1691	3495	3531
0	.	O	O	-	0	1544	1691	3495	3531
0		O	O	-	0	1728	1781	3494	3530
0	Im	O	O	-	0	1728	1781	3494	3530
0	Uebrigen	O	O	-	0	1801	1928	3495	3532
0	ſoll	O	O	-	0	1958	2005	3495	3531
0	der	O	O	-	0	2038	2083	3496	3526
0	engliſche	O	O	-	0	2111	2232	3496	3533
0	Botſchafter	O	O	-	0	2253	2412	3497	3533
0	im	O	O	-	0	1352	1387	3235	3265
0	Auslande	O	O	-	0	1408	1557	3235	3271
0	,	O	O	-	0	1408	1557	3235	3271
0	indem	O	O	-	0	1591	1678	3235	3266
0	ſie	O	O	-	0	1709	1743	3236	3272
0	ſagt	O	O	-	0	1771	1834	3237	3272
0	,	O	O	-	0	1771	1834	3237	3272
0	„	O	O	-	0	1867	1921	3237	3272
0	die	O	O	-	0	1867	1921	3237	3272
0	ge	O	O	-	0	1951	1985	3246	3272
0	—	O	O	-	0	1951	1985	3246	3272
0	ſich	O	O	-	0	1354	1398	3200	3234
0	jetzt	O	O	-	0	1417	1470	3199	3236
0	die	O	O	-	0	1489	1531	3200	3229
0	Pforte	O	O	-	0	1548	1642	3199	3236
0	in	O	O	-	0	1662	1690	3203	3229
0	einer	O	O	-	0	1710	1778	3200	3230
0	amtlichen	O	O	-	0	1798	1938	3199	3233
0	Mittheilung	O	O	-	0	1955	2129	3199	3237
0	an	O	O	-	0	2151	2186	3209	3231
0	ihre	O	O	-	0	2206	2259	3202	3237
0	Vertreter	O	O	-	0	2279	2416	3202	3233
0	Deutſchland	B-LOC	O	-	0	1725	2019	3853	3901
0	.	O	O	-	0	1725	2019	3853	3901
0		O	O	-	0	1405	1537	3917	3952
0	Berlin	B-LOC	O	-	0	1405	1537	3917	3952
0	,	O	O	-	0	1405	1537	3917	3952
0	31	O	O	-	0	1565	1609	3921	3949
0	.	O	O	-	0	1565	1609	3921	3949
0	Dezember	O	O	-	0	1629	1783	3919	3956
0	.	O	O	-	0	1629	1783	3919	3956
0		O	O	-	0	1835	1950	3920	3957
0	(	O	O	-	0	1835	1950	3920	3957
0	Wolffs	O	O	-	0	1835	1950	3920	3957
0	Bür	O	O	-	0	1972	2065	3920	3956
0	.	O	O	-	0	1972	2065	3920	3956
0	)	O	O	-	0	1972	2065	3920	3956
0	.	O	O	-	0	1972	2065	3920	3956
0		O	O	-	0	2115	2230	3920	3957
0	Zufolge	O	O	-	0	2115	2230	3920	3957
0	heute	O	O	-	0	2259	2331	3920	3957
0	hier	O	O	-	0	2356	2408	3922	3957
0	getroffener	O	O	-	0	1350	1504	3955	3992
0	Vereinbarung	O	O	-	0	1523	1726	3955	3993
0	wird	O	O	-	0	1753	1819	3956	3987
0	der	O	O	-	0	1840	1883	3958	3987
0	Handelsvertrag	O	O	-	0	1902	2131	3958	3993
0	zwiſchen	O	O	-	0	2151	2267	3958	3994
0	Deutſch	B-LOC	O	-	0	2287	2406	3958	3994
0	—	B-LOC	O	-	0	2287	2406	3958	3994
0	land	B-LOC	O	-	0	1351	1414	3992	4022
0	und	O	O	-	0	1434	1488	3992	4023
0	Oeſterreich	B-LOC	O	-	0	1507	1787	3992	4030
0	-	B-LOC	O	-	0	1507	1787	3992	4030
0	Ungarn	B-LOC	O	-	0	1507	1787	3992	4030
0	vom	O	O	-	0	1807	1869	3999	4024
0	16	O	O	-	0	1890	1933	3998	4025
0	.	O	O	-	0	1890	1933	3998	4025
0	Dezember	O	O	-	0	1944	2088	3994	4031
0	1878	O	O	-	0	2110	2181	3997	4024
0	nebſt	O	O	-	0	2201	2271	3995	4031
0	Schluß	O	O	-	0	2291	2406	3996	4031
0	—	O	O	-	0	2291	2406	3996	4031
0	Rieger	O	O	-	0	1334	1430	5370	5409
0	ſeine	O	O	-	0	1448	1515	5371	5409
0	drohende	O	O	-	0	1533	1663	5372	5409
0	Rede	O	O	-	0	1682	1763	5371	5406
0	.	O	O	-	0	1682	1763	5371	5406
